Date,Symbol,Company,Open,High,Low,Close,Volume,AI_Sentiment
2023-04-20,GOOGL,Alphabet,3576.28,3698.71,3540.32,3557.11,13312698,86
2023-04-22,GOOGL,Alphabet,3344.75,3476.99,3355.91,3400.46,43000953,49
2023-04-23,GOOGL,Alphabet,3294.56,3436.86,3151.21,3301.49,14920256,66
2023-04-24,GOOGL,Alphabet,3276.08,3354.55,3190.48,3312.2,15659925,52
2023-04-26,GOOGL,Alphabet,3139.32,3250.98,3182.98,3199.89,43039116,35
2023-04-27,GOOGL,Alphabet,3129.05,3123.59,3000.77,3103.43,45079654,65
2023-04-29,GOOGL,Alphabet,3059.74,3195.2,3042.26,3087.2,39939449,48
2023-04-30,GOOGL,Alphabet,3215.87,3362.37,3065.92,3205.18,18350649,33
2023-05-01,GOOGL,Alphabet,3194.35,3243.4,3085.19,3142.87,46930453,72
2023-05-03,GOOGL,Alphabet,3222.61,3334.38,3174.17,3247.38,29112560,65
2023-05-04,GOOGL,Alphabet,3373.79,3368.11,3317.22,3348.48,39401626,51
2023-05-06,GOOGL,Alphabet,3468.59,3431.7,3340.06,3422.2,38354664,72
2023-05-07,GOOGL,Alphabet,3542.56,3667.52,3534.97,3547.07,6595027,43
2023-05-08,GOOGL,Alphabet,3595.78,3652.37,3538.43,3572.86,43953969,55
2023-05-10,GOOGL,Alphabet,3417.28,3511.83,3319.0,3439.02,1387648,40
2023-05-11,GOOGL,Alphabet,3433.87,3582.47,3399.99,3451.76,21146802,40
2023-05-13,GOOGL,Alphabet,3441.13,3559.27,3312.99,3435.99,22876451,83
2023-05-14,GOOGL,Alphabet,3324.43,3458.47,3294.55,3296.47,19602360,60
2023-05-15,GOOGL,Alphabet,3310.44,3469.26,3327.74,3346.63,34465988,80
2023-05-17,GOOGL,Alphabet,3453.0,3577.48,3355.19,3430.5,42774837,45
2023-05-18,GOOGL,Alphabet,3294.6,3418.26,3171.92,3282.68,32475881,58
2023-05-20,GOOGL,Alphabet,3134.23,3262.76,3001.83,3129.87,24160821,60
2023-05-21,GOOGL,Alphabet,3167.39,3269.28,3104.94,3135.62,1092215,30
2023-05-22,GOOGL,Alphabet,3286.23,3335.89,3253.92,3278.61,2055485,60
2023-05-24,GOOGL,Alphabet,3238.53,3421.23,3160.39,3296.23,40332777,34
2023-05-25,GOOGL,Alphabet,3389.8,3436.71,3407.46,3432.88,45665148,38
2023-05-27,GOOGL,Alphabet,3365.56,3449.69,3254.82,3315.91,37760126,75
2023-05-28,GOOGL,Alphabet,3470.63,3559.92,3337.16,3465.22,21739925,31
2023-05-29,GOOGL,Alphabet,3360.51,3487.32,3240.83,3382.8,6057617,89
2023-05-31,GOOGL,Alphabet,3348.19,3402.13,3212.76,3349.45,24589877,33
2023-06-01,GOOGL,Alphabet,3414.01,3590.76,3277.31,3423.19,1690852,73
2023-06-03,GOOGL,Alphabet,3372.94,3603.29,3345.72,3438.04,10472732,45
2023-06-04,GOOGL,Alphabet,3386.32,3507.7,3371.89,3420.12,10391608,30
2023-06-05,GOOGL,Alphabet,3313.69,3480.22,3361.09,3372.65,44207135,68
2023-06-07,GOOGL,Alphabet,3357.65,3388.21,3364.04,3378.73,16036540,32
2023-06-08,GOOGL,Alphabet,3204.58,3344.88,3139.25,3254.53,20637698,45
2023-06-10,GOOGL,Alphabet,3268.28,3341.62,3243.93,3310.31,23471922,75
2023-06-11,GOOGL,Alphabet,3199.61,3227.31,3051.23,3182.99,39383507,36
2023-06-12,GOOGL,Alphabet,3242.01,3370.67,3236.02,3266.07,28127680,82
2023-06-14,GOOGL,Alphabet,3287.85,3409.69,3274.58,3302.44,36717970,36
2023-06-15,GOOGL,Alphabet,3162.52,3191.88,3128.88,3190.18,16670693,57
2023-06-17,GOOGL,Alphabet,3047.7,3079.22,3016.58,3047.1,12431521,53
2023-06-18,GOOGL,Alphabet,3171.18,3256.48,3036.14,3153.67,36003113,78
2023-06-19,GOOGL,Alphabet,3277.97,3423.92,3234.85,3306.25,25491619,35
2023-06-21,GOOGL,Alphabet,3324.57,3372.49,3213.68,3302.69,1399524,33
2023-06-22,GOOGL,Alphabet,3428.12,3515.52,3350.93,3406.81,19696496,61
2023-06-24,GOOGL,Alphabet,3328.76,3481.18,3316.34,3349.99,47980224,79
2023-06-25,GOOGL,Alphabet,3374.46,3459.57,3278.39,3338.55,16440275,60
2023-06-26,GOOGL,Alphabet,3512.96,3465.98,3436.42,3464.39,36552764,89
2023-06-28,GOOGL,Alphabet,3418.74,3436.09,3336.37,3435.1,36352497,79
2023-06-29,GOOGL,Alphabet,3357.09,3400.71,3345.16,3392.44,11951974,31
2023-07-01,GOOGL,Alphabet,3433.49,3559.13,3385.33,3423.57,16184713,78
2023-07-02,GOOGL,Alphabet,3318.51,3400.73,3270.26,3274.21,46672803,30
2023-07-03,GOOGL,Alphabet,3108.72,3305.05,3102.32,3153.15,16117349,40
2023-07-05,GOOGL,Alphabet,3346.37,3323.84,3258.1,3287.42,9566041,82
2023-07-06,GOOGL,Alphabet,3366.0,3462.7,3256.74,3353.98,16213030,90
2023-07-08,GOOGL,Alphabet,3270.73,3336.81,3259.22,3284.65,15564176,77
2023-07-09,GOOGL,Alphabet,3266.46,3282.49,3190.73,3256.99,24179406,51
2023-07-10,GOOGL,Alphabet,3254.61,3320.79,3204.5,3254.13,11707463,44
2023-07-12,GOOGL,Alphabet,3403.65,3369.71,3357.57,3363.83,46759222,66
2023-07-13,GOOGL,Alphabet,3426.36,3504.89,3416.23,3472.37,47985488,82
2023-07-15,GOOGL,Alphabet,3522.69,3604.3,3415.19,3536.02,47737102,36
2023-07-16,GOOGL,Alphabet,3621.82,3684.72,3526.18,3616.01,18229613,87
2023-07-17,GOOGL,Alphabet,3624.73,3724.89,3540.08,3619.54,36135585,40
2023-07-19,GOOGL,Alphabet,3561.02,3649.4,3432.24,3517.51,24723375,77
2023-07-20,GOOGL,Alphabet,3495.49,3578.62,3441.62,3566.45,7954618,40
2023-07-22,GOOGL,Alphabet,3435.44,3531.38,3291.97,3425.51,31820146,78
2023-07-23,GOOGL,Alphabet,3413.06,3503.27,3392.53,3432.67,29850779,65
2023-07-24,GOOGL,Alphabet,3388.9,3450.39,3323.23,3329.76,35379656,66
2023-07-26,GOOGL,Alphabet,3189.86,3208.93,3177.68,3195.35,23315156,78
2023-07-27,GOOGL,Alphabet,3224.62,3434.0,3185.26,3283.68,46684183,88
2023-07-29,GOOGL,Alphabet,3435.58,3394.41,3232.91,3369.29,47299501,82
2023-07-30,GOOGL,Alphabet,3429.07,3460.94,3387.15,3401.68,9095940,46
2023-07-31,GOOGL,Alphabet,3345.04,3413.77,3245.66,3332.49,32183146,41
2023-08-02,GOOGL,Alphabet,3196.51,3224.85,3083.73,3210.12,15232580,70
2023-08-03,GOOGL,Alphabet,3321.41,3364.69,3270.12,3359.25,6527867,58
2023-08-05,GOOGL,Alphabet,3532.53,3537.21,3453.01,3511.63,46136115,52
2023-08-06,GOOGL,Alphabet,3452.77,3630.1,3399.86,3496.41,39120746,75
2023-08-07,GOOGL,Alphabet,3458.13,3536.17,3305.54,3417.48,45190036,50
2023-08-09,GOOGL,Alphabet,3360.1,3484.37,3254.92,3325.54,7040298,67
2023-08-10,GOOGL,Alphabet,3499.16,3498.76,3419.29,3430.97,7849467,44
2023-08-12,GOOGL,Alphabet,3573.72,3756.38,3424.91,3579.69,2183984,51
2023-08-13,GOOGL,Alphabet,3404.63,3520.76,3269.3,3417.54,5586639,83
2023-08-14,GOOGL,Alphabet,3304.48,3430.67,3217.85,3301.6,4933900,78
2023-08-16,GOOGL,Alphabet,3191.59,3200.17,3096.37,3162.8,40452123,49
2023-08-17,GOOGL,Alphabet,3267.33,3276.45,3138.6,3245.84,41481725,85
2023-08-19,GOOGL,Alphabet,3126.12,3179.63,3028.68,3104.48,16576112,34
2023-08-20,GOOGL,Alphabet,3246.89,3395.59,3127.45,3244.76,1438632,35
2023-08-21,GOOGL,Alphabet,3214.11,3232.88,3128.61,3187.67,21491341,76
2023-08-23,GOOGL,Alphabet,3181.4,3162.06,3139.84,3140.29,42142600,31
2023-08-24,GOOGL,Alphabet,3128.44,3135.19,3037.3,3115.9,41353295,68
2023-08-26,GOOGL,Alphabet,3053.17,3167.95,2997.29,3058.5,20640540,67
2023-08-27,GOOGL,Alphabet,3035.22,3109.37,2870.89,2996.62,48275123,46
2023-08-28,GOOGL,Alphabet,3000.67,3022.74,2907.33,3007.65,3797231,35
2023-08-30,GOOGL,Alphabet,3073.51,3116.15,3056.39,3114.59,26069129,81
2023-08-31,GOOGL,Alphabet,3101.13,3118.33,3042.48,3065.38,13081408,89
2023-09-02,GOOGL,Alphabet,3159.92,3144.36,3036.15,3131.97,20342647,46
2023-09-03,GOOGL,Alphabet,3119.1,3173.96,3016.61,3118.1,24830299,68
2023-09-04,GOOGL,Alphabet,3127.8,3212.77,3015.75,3089.32,36229491,59
2023-09-06,GOOGL,Alphabet,3020.88,3136.12,2928.5,3043.8,26634930,53
2023-09-07,GOOGL,Alphabet,2975.77,2984.77,2868.4,2968.53,9337282,31
2023-09-09,GOOGL,Alphabet,2951.41,3098.22,2894.32,3008.19,36945255,46
2023-09-10,GOOGL,Alphabet,3085.31,3246.6,3006.63,3120.34,38716189,81
2023-09-11,GOOGL,Alphabet,3145.3,3249.26,3184.95,3193.36,28742386,64
2023-09-13,GOOGL,Alphabet,3361.21,3466.2,3235.55,3333.66,32017318,68
2023-09-14,GOOGL,Alphabet,3374.5,3328.08,3299.73,3316.89,43082682,39
2023-09-16,GOOGL,Alphabet,3450.7,3511.27,3311.74,3436.82,33310821,64
2023-09-17,GOOGL,Alphabet,3482.81,3533.8,3405.81,3469.87,32672894,49
2023-09-18,GOOGL,Alphabet,3536.1,3669.11,3446.31,3517.73,44062650,89
2023-09-20,GOOGL,Alphabet,3322.83,3457.86,3249.38,3387.21,13879705,80
2023-09-21,GOOGL,Alphabet,3393.07,3517.65,3228.35,3384.38,47853805,41
2023-09-23,GOOGL,Alphabet,3330.66,3491.59,3259.07,3391.88,25411076,48
2023-09-24,GOOGL,Alphabet,3548.18,3563.85,3345.42,3520.09,35068565,75
2023-09-25,GOOGL,Alphabet,3451.08,3638.69,3427.43,3521.37,39821176,89
2023-09-27,GOOGL,Alphabet,3383.61,3519.94,3404.56,3443.27,33415776,30
2023-09-28,GOOGL,Alphabet,3462.16,3618.56,3374.74,3491.78,37991649,61
2023-09-30,GOOGL,Alphabet,3444.75,3557.9,3454.38,3471.96,39067099,53
2023-10-01,GOOGL,Alphabet,3567.68,3648.82,3427.05,3597.97,24243969,88
2023-10-02,GOOGL,Alphabet,3365.83,3435.71,3301.22,3425.92,48127460,30
2023-10-04,GOOGL,Alphabet,3587.35,3613.5,3505.17,3579.72,34878237,51
2023-10-05,GOOGL,Alphabet,3685.14,3702.65,3514.32,3699.24,2840880,49
2023-10-07,GOOGL,Alphabet,3538.54,3613.93,3491.15,3577.75,17104640,31
2023-10-08,GOOGL,Alphabet,3701.54,3880.01,3577.71,3750.56,39247193,71
2023-10-09,GOOGL,Alphabet,3804.11,4007.74,3688.34,3830.63,41075343,87
2023-10-11,GOOGL,Alphabet,3919.5,4044.44,3909.63,3927.88,18062211,89
2023-10-12,GOOGL,Alphabet,3857.65,3916.6,3731.78,3807.68,31625468,66
2023-10-14,GOOGL,Alphabet,3653.02,3840.1,3590.06,3697.02,9421224,61
2023-10-15,GOOGL,Alphabet,3518.55,3573.19,3447.46,3571.38,18911412,48
2023-10-16,GOOGL,Alphabet,3465.38,3668.53,3508.88,3533.84,21198864,68
2023-10-18,GOOGL,Alphabet,3693.95,3819.5,3653.15,3693.73,36437561,44
2023-10-19,GOOGL,Alphabet,3769.13,3999.19,3656.82,3820.73,26065853,80
2023-10-21,GOOGL,Alphabet,3668.3,3842.42,3613.41,3666.62,20089698,32
2023-10-22,GOOGL,Alphabet,3804.33,3914.81,3663.45,3810.49,19472805,72
2023-10-23,GOOGL,Alphabet,3726.37,3721.82,3619.32,3675.75,27609983,85
2023-10-25,GOOGL,Alphabet,3780.64,3907.42,3669.56,3783.54,11050678,76
2023-10-26,GOOGL,Alphabet,3970.86,4032.92,3906.75,3925.59,25409065,40
2023-10-28,GOOGL,Alphabet,3955.2,3978.05,3864.27,3921.86,13789367,77
2023-10-29,GOOGL,Alphabet,3979.62,4059.55,3901.39,4015.75,42057282,45
2023-10-30,GOOGL,Alphabet,4084.98,4278.42,4033.61,4085.43,20469218,88
2023-11-01,GOOGL,Alphabet,4235.78,4304.43,4255.51,4273.2,40991641,74
2023-11-02,GOOGL,Alphabet,4165.48,4245.02,4092.88,4109.89,46113627,44
2023-11-04,GOOGL,Alphabet,4179.05,4235.63,3980.46,4184.24,13759494,68
2023-11-05,GOOGL,Alphabet,4364.06,4314.91,4218.63,4311.93,15955327,44
2023-11-06,GOOGL,Alphabet,4561.84,4646.69,4274.67,4481.63,10540713,63
2023-11-08,GOOGL,Alphabet,4516.69,4639.56,4342.46,4563.28,17281310,45
2023-11-09,GOOGL,Alphabet,4744.48,4901.56,4603.56,4677.63,23291240,78
2023-11-11,GOOGL,Alphabet,4555.65,4604.6,4268.5,4471.73,23456627,79
2023-11-12,GOOGL,Alphabet,4317.02,4326.0,4304.62,4310.35,18049560,33
2023-11-13,GOOGL,Alphabet,4267.95,4313.33,4091.49,4255.97,39992287,86
2023-11-15,GOOGL,Alphabet,4190.72,4282.27,3998.15,4116.74,7769225,71
2023-11-16,GOOGL,Alphabet,4316.03,4428.1,4252.98,4288.46,49559849,39
2023-11-18,GOOGL,Alphabet,4153.66,4243.06,4093.96,4106.76,21401321,34
2023-11-19,GOOGL,Alphabet,4276.15,4397.22,4227.73,4286.29,18446140,75
2023-11-20,GOOGL,Alphabet,4254.37,4335.59,4180.32,4201.46,17151861,70
2023-11-22,GOOGL,Alphabet,4042.73,4081.33,3907.05,4075.54,43766027,53
2023-11-23,GOOGL,Alphabet,3865.79,3968.79,3797.2,3906.83,24929777,39
2023-11-25,GOOGL,Alphabet,3801.51,3896.75,3776.77,3802.94,10153670,85
2023-11-26,GOOGL,Alphabet,3995.49,4084.12,3790.03,3923.69,3814255,46
2023-11-27,GOOGL,Alphabet,4030.09,4029.58,3939.98,3963.93,12977554,57
2023-11-29,GOOGL,Alphabet,3950.8,4021.3,3832.67,3944.22,39434951,57
2023-11-30,GOOGL,Alphabet,3910.61,3958.5,3837.16,3865.81,34811544,46
2022-01-01,AMZN,Amazon,3023.8,3191.03,3049.18,3079.07,39910870,77
2022-01-02,AMZN,Amazon,3199.62,3255.4,3049.46,3141.6,29246105,66
2022-01-03,AMZN,Amazon,3007.29,3181.45,2933.53,3061.42,3338570,35
2022-01-05,AMZN,Amazon,3091.86,3177.4,3032.36,3064.73,6692748,61
2022-01-06,AMZN,Amazon,3063.47,3137.59,3078.39,3114.45,16855699,51
2022-01-08,AMZN,Amazon,3088.08,3170.78,2970.6,3106.89,24590146,46
2022-01-09,AMZN,Amazon,3097.09,3206.35,3060.9,3113.28,2124994,83
2022-01-10,AMZN,Amazon,3183.69,3236.83,3111.37,3202.29,31710177,56
2022-01-12,AMZN,Amazon,3181.34,3209.38,3096.96,3186.93,39058523,80
2022-01-13,AMZN,Amazon,3212.81,3416.28,3191.45,3267.82,40565422,38
2022-01-15,AMZN,Amazon,3150.56,3288.16,3127.37,3153.66,9277601,57
2022-01-16,AMZN,Amazon,3224.53,3330.34,3136.21,3179.28,5555472,60
2022-01-17,AMZN,Amazon,3177.09,3247.04,3205.42,3239.81,44486373,36
2022-01-19,AMZN,Amazon,3255.6,3425.44,3148.2,3308.33,28299792,75
2022-01-20,AMZN,Amazon,3171.03,3298.46,3117.55,3208.84,43606321,39
2022-01-22,AMZN,Amazon,3150.33,3180.01,2993.67,3143.9,41265756,86
2022-01-23,AMZN,Amazon,3268.9,3318.21,3258.28,3276.82,2098919,67
2022-01-24,AMZN,Amazon,3341.58,3531.22,3295.99,3380.65,6612340,63
2022-01-26,AMZN,Amazon,3265.13,3367.18,3095.26,3213.52,44741527,36
2022-01-27,AMZN,Amazon,3283.77,3263.93,3232.56,3254.06,9645704,80
2022-01-29,AMZN,Amazon,3160.97,3209.15,3111.07,3124.4,45410753,50
2022-01-30,AMZN,Amazon,3077.7,3201.68,2972.92,3127.44,34433923,79
2022-01-31,AMZN,Amazon,2928.49,2989.89,2855.06,2979.21,35450864,45
2022-02-02,AMZN,Amazon,2988.15,3020.78,2928.06,2958.03,38248665,81
2022-02-03,AMZN,Amazon,2888.26,2936.93,2774.94,2912.36,5761114,71
2022-02-05,AMZN,Amazon,3058.99,3094.25,2878.62,3016.22,35938606,38
2022-02-06,AMZN,Amazon,3097.38,3201.9,2959.11,3090.78,10052572,47
2022-02-07,AMZN,Amazon,3136.84,3097.31,2984.49,3084.98,2225373,33
2022-02-09,AMZN,Amazon,2972.37,3075.35,2951.87,2981.38,36460935,50
2022-02-10,AMZN,Amazon,2908.57,3037.59,2794.6,2930.56,13285763,52
2022-02-12,AMZN,Amazon,3003.8,3049.69,2866.41,2991.75,45013130,79
2022-02-13,AMZN,Amazon,3168.73,3216.51,3049.94,3111.65,3410749,73
2022-02-14,AMZN,Amazon,3004.81,3056.48,2936.35,3000.69,27174257,66
2022-02-16,AMZN,Amazon,3062.81,3095.7,2958.03,3045.11,4995943,58
2022-02-17,AMZN,Amazon,2899.37,2986.26,2871.33,2917.62,1528461,89
2022-02-19,AMZN,Amazon,2945.17,3105.69,2981.51,2996.81,14551128,61
2022-02-20,AMZN,Amazon,2836.48,2905.86,2808.21,2860.84,13369021,45
2022-02-21,AMZN,Amazon,2762.63,2889.26,2728.84,2792.9,19853002,73
2022-02-23,AMZN,Amazon,2786.52,2877.31,2735.48,2832.74,28300260,79
2022-02-24,AMZN,Amazon,2834.6,2959.2,2743.92,2871.89,32030133,80
2022-02-26,AMZN,Amazon,3036.64,3096.1,2969.2,2978.88,13568098,90
2022-02-27,AMZN,Amazon,2980.98,3075.22,2986.32,2988.59,33607204,83
2022-02-28,AMZN,Amazon,3062.31,3168.65,3006.04,3072.15,17124717,37
2022-03-02,AMZN,Amazon,3168.66,3210.06,2999.3,3117.33,40783745,73
2022-03-03,AMZN,Amazon,3093.18,3100.59,3086.04,3087.92,46840344,90
2022-03-05,AMZN,Amazon,2901.87,2992.17,2911.0,2953.82,12386165,73
2022-03-06,AMZN,Amazon,2777.1,2907.13,2715.75,2825.12,35169491,38
2022-03-07,AMZN,Amazon,2898.93,2989.83,2850.52,2864.5,30501276,47
2022-03-09,AMZN,Amazon,2880.99,3005.53,2910.48,2932.99,28454355,46
2022-03-10,AMZN,Amazon,2890.63,3033.52,2888.68,2894.36,28273304,52
2022-03-12,AMZN,Amazon,2718.87,2885.8,2753.61,2768.05,48889716,44
2022-03-13,AMZN,Amazon,2939.67,2951.46,2839.63,2887.5,17917562,63
2022-03-14,AMZN,Amazon,2780.44,2812.0,2659.8,2773.24,8431755,64
2022-03-16,AMZN,Amazon,2640.31,2740.41,2624.01,2660.45,44551527,53
2022-03-17,AMZN,Amazon,2830.45,2880.77,2692.92,2786.14,25768018,50
2022-03-19,AMZN,Amazon,2856.01,2838.14,2738.06,2810.29,37841982,44
2022-03-20,AMZN,Amazon,2810.61,2904.45,2761.65,2806.64,41991380,35
2022-03-21,AMZN,Amazon,2658.97,2742.78,2645.93,2674.03,39433331,64
2022-03-23,AMZN,Amazon,2561.1,2552.08,2455.86,2545.94,24445828,33
2022-03-24,AMZN,Amazon,2529.79,2568.12,2408.81,2515.98,21124415,30
2022-03-26,AMZN,Amazon,2567.98,2674.2,2601.98,2613.61,16683879,86
2022-03-27,AMZN,Amazon,2461.05,2531.81,2409.97,2494.32,41056934,37
2022-03-28,AMZN,Amazon,2537.68,2686.05,2489.39,2575.15,22853440,77
2022-03-30,AMZN,Amazon,2588.16,2620.76,2532.98,2588.88,31233232,39
2022-03-31,AMZN,Amazon,2454.64,2583.01,2434.84,2466.32,1134528,89
2022-04-02,AMZN,Amazon,2465.92,2588.33,2426.83,2494.85,10017234,46
2022-04-03,AMZN,Amazon,2379.42,2456.88,2305.45,2371.67,28141588,88
2022-04-04,AMZN,Amazon,2329.42,2372.36,2292.29,2345.91,6577069,66
2022-04-06,AMZN,Amazon,2462.4,2552.49,2339.79,2459.8,3332201,89
2022-04-07,AMZN,Amazon,2471.69,2533.07,2396.34,2505.83,48496178,44
2022-04-09,AMZN,Amazon,2657.59,2675.82,2552.11,2618.17,36346963,68
2022-04-10,AMZN,Amazon,2501.09,2553.45,2520.03,2535.37,6826534,62
2022-04-11,AMZN,Amazon,2525.26,2602.23,2559.5,2573.39,42514763,68
2022-04-13,AMZN,Amazon,2626.03,2608.9,2480.64,2583.27,3032493,39
2022-04-14,AMZN,Amazon,2595.07,2645.12,2472.9,2577.47,7927754,90
2022-04-16,AMZN,Amazon,2563.1,2703.6,2557.3,2592.04,30164426,44
2022-04-17,AMZN,Amazon,2626.33,2718.02,2527.22,2594.06,35056993,55
2022-04-18,AMZN,Amazon,2654.62,2743.49,2521.65,2614.22,23940391,54
2022-04-20,AMZN,Amazon,2686.7,2726.73,2621.85,2685.71,9535629,87
2022-04-21,AMZN,Amazon,2577.06,2670.69,2625.81,2627.5,16266756,75
2022-04-23,AMZN,Amazon,2708.97,2691.91,2567.55,2678.5,9841023,32
2022-04-24,AMZN,Amazon,2553.98,2643.56,2550.96,2581.91,38864286,46
2022-04-25,AMZN,Amazon,2689.66,2789.77,2567.9,2698.85,9847539,35
2022-04-27,AMZN,Amazon,2586.17,2707.76,2539.03,2590.09,2513624,79
2022-04-28,AMZN,Amazon,2684.68,2687.78,2628.42,2663.87,28799140,72
2022-04-30,AMZN,Amazon,2756.01,2788.77,2722.5,2783.84,38365863,50
2022-05-01,AMZN,Amazon,2790.25,2849.42,2693.1,2773.58,30739189,58
2022-05-02,AMZN,Amazon,2714.7,2802.67,2668.04,2693.12,8053958,47
2022-05-04,AMZN,Amazon,2870.36,2821.37,2776.15,2818.05,25667126,46
2022-05-05,AMZN,Amazon,2830.7,2949.65,2769.58,2837.25,19373287,87
2022-05-07,AMZN,Amazon,2763.42,2770.78,2625.8,2730.45,42581207,87
2022-05-08,AMZN,Amazon,2785.65,2851.15,2823.1,2835.81,8004073,69
2022-05-09,AMZN,Amazon,2879.16,2942.36,2765.16,2896.89,6276346,34
2022-05-11,AMZN,Amazon,2726.34,2869.46,2731.46,2773.13,29500632,33
2022-05-12,AMZN,Amazon,2680.05,2709.04,2575.09,2676.75,5435464,83
2022-05-14,AMZN,Amazon,2654.52,2720.41,2507.48,2612.0,6568098,57
2022-05-15,AMZN,Amazon,2612.02,2605.9,2501.12,2595.03,21288676,71
2022-05-16,AMZN,Amazon,2449.83,2604.17,2416.76,2484.86,46787481,56
2022-05-18,AMZN,Amazon,2458.5,2545.28,2340.56,2461.61,47326312,66
2022-05-19,AMZN,Amazon,2442.42,2494.91,2397.73,2406.27,35440744,77
2022-05-21,AMZN,Amazon,2478.71,2538.35,2446.24,2504.13,29659649,88
2022-05-22,AMZN,Amazon,2398.58,2515.67,2335.22,2399.03,43335349,64
2022-05-23,AMZN,Amazon,2322.32,2380.23,2186.49,2293.51,42237055,66
2022-05-25,AMZN,Amazon,2377.98,2469.76,2271.71,2376.16,37924646,39
2022-05-26,AMZN,Amazon,2316.56,2319.39,2305.88,2311.83,39270866,30
2022-05-28,AMZN,Amazon,2248.49,2317.07,2249.51,2288.27,39561132,54
2022-05-29,AMZN,Amazon,2325.05,2321.7,2241.87,2321.39,40215735,36
2022-05-30,AMZN,Amazon,2238.97,2286.84,2229.77,2239.31,20304236,56
2022-06-01,AMZN,Amazon,2295.69,2354.63,2220.62,2304.51,21312828,82
2022-06-02,AMZN,Amazon,2367.04,2500.52,2320.18,2395.12,43582067,39
2022-06-04,AMZN,Amazon,2483.36,2566.39,2435.39,2464.0,2355029,52
2022-06-05,AMZN,Amazon,2573.23,2644.38,2464.34,2542.93,31204667,86
2022-06-06,AMZN,Amazon,2539.1,2568.97,2388.28,2507.2,38585962,64
2022-06-08,AMZN,Amazon,2581.07,2688.56,2506.38,2606.33,4489916,75
2022-06-09,AMZN,Amazon,2632.54,2631.84,2539.64,2631.36,47906587,73
2022-06-11,AMZN,Amazon,2688.04,2713.23,2598.88,2672.61,29448998,53
2022-06-12,AMZN,Amazon,2599.51,2580.92,2512.67,2557.59,12131690,41
2022-06-13,AMZN,Amazon,2492.19,2610.37,2490.1,2533.47,39114460,79
2022-06-15,AMZN,Amazon,2469.44,2522.5,2422.66,2489.99,10124680,56
2022-06-16,AMZN,Amazon,2650.42,2720.32,2510.6,2609.23,40340615,85
2022-06-18,AMZN,Amazon,2566.85,2611.69,2428.02,2552.45,20799207,67
2022-06-19,AMZN,Amazon,2566.46,2561.48,2448.06,2525.87,31868891,88
2022-06-20,AMZN,Amazon,2509.42,2636.58,2493.6,2527.9,43787436,42
2022-06-22,AMZN,Amazon,2523.48,2571.17,2468.22,2524.66,2451297,55
2022-06-23,AMZN,Amazon,2535.85,2684.7,2559.66,2560.77,47925525,83
2022-06-25,AMZN,Amazon,2545.35,2636.63,2391.93,2514.94,8685871,68
2022-06-26,AMZN,Amazon,2493.63,2519.67,2396.53,2516.66,10879218,66
2022-06-27,AMZN,Amazon,2502.98,2483.37,2449.02,2465.8,14294845,76
2022-06-29,AMZN,Amazon,2334.88,2457.55,2332.39,2379.77,32314848,63
2022-06-30,AMZN,Amazon,2367.03,2424.28,2270.94,2376.71,40414168,58
2022-07-02,AMZN,Amazon,2350.42,2392.34,2288.26,2338.97,8803663,30
2022-07-03,AMZN,Amazon,2334.53,2358.41,2233.85,2329.71,47018168,59
2022-07-04,AMZN,Amazon,2255.79,2277.61,2220.13,2272.62,31642548,62
2022-07-06,AMZN,Amazon,2344.83,2381.96,2259.31,2305.08,35770789,69
2022-07-07,AMZN,Amazon,2283.97,2293.41,2198.28,2259.94,15284746,39
2022-07-09,AMZN,Amazon,2310.66,2367.81,2196.33,2290.48,7976862,73
2022-07-10,AMZN,Amazon,2386.93,2448.99,2335.2,2402.24,32295648,39
2022-07-11,AMZN,Amazon,2301.42,2320.04,2222.24,2300.86,15796709,62
2022-07-13,AMZN,Amazon,2260.04,2264.71,2150.07,2253.75,45649960,51
2022-07-14,AMZN,Amazon,2231.21,2268.39,2138.47,2221.15,41077715,40
2022-07-16,AMZN,Amazon,2316.78,2280.01,2229.46,2273.56,43405246,90
2022-07-17,AMZN,Amazon,2221.25,2241.19,2167.96,2235.69,23717654,60
2022-07-18,AMZN,Amazon,2165.68,2259.99,2114.56,2154.68,7639822,40
2022-07-20,AMZN,Amazon,2115.93,2188.6,2098.77,2140.12,17742511,66
2022-07-21,AMZN,Amazon,2106.61,2175.26,2084.73,2115.76,17925996,33
2022-07-23,AMZN,Amazon,2072.86,2088.25,1997.71,2060.62,1929642,60
2022-07-24,AMZN,Amazon,2070.16,2184.32,2052.85,2084.66,45878048,85
2022-07-25,AMZN,Amazon,2113.2,2205.53,2093.17,2153.28,33697573,74
2022-07-27,AMZN,Amazon,2233.78,2228.82,2126.79,2210.49,1491400,79
2022-07-28,AMZN,Amazon,2123.29,2116.33,2013.19,2103.15,3541934,50
2022-07-30,AMZN,Amazon,2003.4,2064.37,2018.81,2026.47,46080694,45
2022-07-31,AMZN,Amazon,2095.39,2189.82,2090.92,2105.83,3323029,80
2022-08-01,AMZN,Amazon,2140.43,2231.81,2109.04,2174.94,14460746,52
2022-08-03,AMZN,Amazon,2085.75,2157.44,2024.98,2068.09,33830634,38
2022-08-04,AMZN,Amazon,1954.3,2071.59,1920.61,1975.59,1838254,58
2022-08-06,AMZN,Amazon,2039.75,2125.05,2017.78,2037.78,1363754,38
